Li,Na,Ca,Si,B,Al,O,m
0.0,0.086677372816047,0.0,0.206154009671171,0.026651321301372,0.06971744281276401,0.605651302442089,23.509488995133353
0.0,0.083628523769441,0.0,0.193600012594462,0.027836349943754,0.08344931882263701,0.6038457309999,34.24050257384863
0.0,0.087955989115153,0.0,0.216570890555014,0.017210119821323998,0.065828689988135,0.6072098109912221,24.008826516006256
0.0,0.07416924886439501,0.0,0.2028149275047,0.036516854360051004,0.069387997339148,0.607847286409957,22.69221523840696
0.0,0.086797063665756,0.0,0.213019522874377,0.022004892335098,0.066014677005295,0.606968245275064,18.51251968735149
0.0,0.058783662457719,0.0,0.0,0.280027115441532,0.084702686130162,0.5764865359705871,49.10472031938728
0.0,0.087127266773321,0.0,0.20062841898239,0.02507477343787,0.075586828653763,0.6040300707402889,25.050222616747106
0.0,0.07444908144169901,0.0,0.20011909490454505,0.035735559473485,0.07325788976808799,0.6072066880968979,18.773017935011282
0.0,0.074805498302913,0.0,0.203470993530895,0.03111908920136,0.073608617959461,0.6077199187576,19.782159654919983
0.0,0.098507465305613,0.0,0.197014911537739,0.104477600268463,0.0,0.600000022888184,47.645286107627285
0.0,0.109743399155455,0.0,0.21063748308956695,0.08138893693023,0.0,0.5982301808247479,45.6525581541917
0.0,0.07935844877491,0.0,0.19875386658710506,0.046565703396478,0.061471502385658,0.605205118255464,27.846603553414912
0.0,0.079593059673899,0.0,0.201376405158924,0.043087969931441004,0.061639730127117,0.605625397003184,25.57398323422009
0.0,0.080722893354449,0.0,0.205722900856252,0.036746990082471,0.062048191014116,0.6060240837621489,25.136799533431763
0.0,0.08038604829570799,0.0,0.202223918548778,0.037825205483918,0.06539983647457599,0.60547298687449,25.157817485258988
0.0,0.08799681976511,0.0,0.20986443679467495,0.01266713205523,0.07630879070077701,0.60551358355971,24.185542368907463
0.0,0.08883517066181401,0.0,0.21932922318840894,0.0,0.077056605208258,0.607060941759458,26.17473164525819
0.0,0.08849991316397199,0.0,0.209682395959062,0.005814309399556,0.08305282140436701,0.605269551690516,24.64088795147203
0.0,0.087445574218735,0.0,0.20183231742664806,0.01155056131167,0.087808428263923,0.6042271729301579,25.667207180699936
0.0,0.112027701263164,0.0,0.231139791191675,0.055415620275349,0.0,0.601416887269813,44.57042219680279
0.0,0.09015420478769802,0.0,0.196026086887204,0.041518385791544,0.068801895637123,0.6032028670181441,26.478109572063907
0.0,0.092289008731526,0.0,0.205221594957602,0.028536729700468,0.06557376835800599,0.6032179999485799,23.276308648812623
0.0,0.080071174749024,0.0,0.194543286216394,0.047449584330033,0.06524317606961,0.604092541363361,24.353253587396807
0.0,0.085697037577697,0.0,0.20187089218026105,0.033796018378862,0.065781529046332,0.603500268929917,22.208375307377466
0.0,0.093404249822534,0.0,0.209762223174032,0.02200623364866,0.065957579949891,0.6036737964251321,24.38071146296024
0.0,0.08567270298080001,0.0,0.205662994844458,0.033408110216427006,0.061965680260879986,0.604498902718348,18.790437658120165
0.0,0.079405799553795,0.0,0.199170776944364,0.041820783698742,0.06568428257433201,0.605267838387177,24.127250130595584
0.0,0.080213910225023,0.0,0.19578133312305104,0.042186575748981006,0.068924541055616,0.604278072196751,23.887701676897212
0.0,0.07979680933563701,0.0,0.191547792386856,0.047901710974980985,0.068574461236991,0.6036148009676321,20.727153847541913
0.0,0.086333112251163,0.0,0.206476473728499,0.027339827231062,0.066283900210897,0.604149633984813,20.100506757583798
0.0,0.087676264514483,0.0,0.212752887809994,0.022685469776520004,0.062538316416127,0.6048436904023891,24.74603855103909
0.0,0.087114343596132,0.0,0.20296430576805105,0.027828190311659003,0.069570479355426,0.603145789774298,21.457951805730158
0.0,0.084664769675244,0.0,0.20867949388030896,0.022520469484518,0.069448248225124,0.6052527694924039,22.9259197167872
0.0,0.09409593498155497,0.0,0.214022122136834,0.015990160989448,0.066420666157815,0.604243563232134,25.254666187706327
0.0,0.093845207916776,0.0,0.20719071010753,0.020719080547497,0.07007922367431799,0.602986009200255,21.320442511908126
0.0,0.08794588264104299,0.0,0.214944595802124,0.015375150748269,0.067035671615249,0.605166103968817,23.742404490639807
0.0,0.08747211595766499,0.0,0.210489295500868,0.022005560748964,0.066077810387362,0.604480600458298,22.086131557002822
0.0,0.095101412929191,0.03835180581092,0.25722336834965,0.0,0.0017982808781570004,0.605422526373807,34.43427016698108
0.0,0.037000162158021,0.0,0.0,0.336319902894587,0.041480014115716,0.585199920831676,61.10664367027989
0.0,0.115457683976862,0.0,0.261352471629223,0.017102418413607,0.0,0.606087425980308,36.27140555119761
0.02773260793272,0.082189360992995,0.0,0.232701774244254,0.0,0.054645842816476005,0.602598053829171,22.533959492457207
0.064777129632113,0.05416708668897099,0.003536682570505,0.203545328759888,0.002854165493192,0.06899632838586099,0.593656957365189,33.35917109549545
0.0,0.08747211595766499,0.0,0.210489295500868,0.022005560748964,0.066077810387362,0.604480600458298,22.147923402249774
0.0,0.087644549067146,0.0,0.20724288746671696,0.021911137266786,0.069993913229986,0.603773551763232,22.68641806048423
0.0,0.08653845440811299,0.0,0.19831729095456105,0.034254809439567005,0.06911057672557401,0.60246396515346,20.41083717495069
0.0,0.087114342557648,0.0,0.202964303348528,0.027223229069033,0.07017545135789799,0.60314578258424,23.295968477723413
0.0,0.08238806105954499,0.0,0.19791043516345005,0.03761194579052,0.069253732070194,0.603582095147715,23.000727317810497
0.0,0.09423134898476,0.0,0.19993961651324,0.028994263060069,0.07006946866447,0.6013288785468299,22.41367335371922
0.0,0.094160805482546,0.0,0.209110373975244,0.017731577884503004,0.070314882380694,0.603179455634995,22.26750422590736
0.0,0.114465197425221,0.0,0.252510201907061,0.028308610646166,0.0,0.604715990021553,36.20517282506258
0.064855392762476,0.056779530437215,0.003168223058937001,0.203977709241762,0.001677295051475,0.069017571005301,0.5926534179213879,32.13164982696439
0.09375,0.03125,0.0,0.21875,0.0,0.0625,0.59375,27.92540004416293
0.088235288648045,0.02941175811431,0.0,0.176470596369575,0.0,0.11764709921444,0.5882352576536309,33.519247056547734
0.0,0.094040132674614,0.0,0.193770591818275,0.029350107957217007,0.077268645138131,0.600179687012439,21.806724654694527
0.0,0.093931575805825,0.0,0.193823711821667,0.028994192468615006,0.077337794271981,0.600341528466399,21.806830243464546
0.0,0.094574115988783,0.0,0.20248559593858495,0.017581089424259,0.078205507803391,0.6016974915003229,25.3568140959655
0.0,0.094109797203867,0.0,0.202460317744096,0.017816021101181998,0.07799054518282,0.60198763861314,25.3568140959655
0.0,0.095065088567806,0.0,0.201332092911423,0.023009390902567,0.07387224220366499,0.601271593056849,24.14590271256422
0.0,0.06269925891783,0.0,0.0,0.29861849884171,0.063761947714941,0.574920294525519,60.3012660802165
0.0,0.099303974494576,0.03449107367292,0.25794225633058,0.0,0.001722830722241,0.604679207575822,32.38030169276298
0.0,0.099649299116334,0.0,0.19573099786394,0.0,0.099649299116334,0.59801672060534,30.123819901774297
0.066558946580752,0.06034429848893901,0.0026101553814499995,0.202815234501383,0.001118638137702,0.069106959641688,0.590361060676934,32.053821461713824
0.06655853102229001,0.060343912052237,0.00264121097611,0.202782907320268,0.00111863104208,0.069106524800012,0.5902859388384859,32.053821461713824
0.0,0.058823531655704,0.0,0.058823531655704,0.294117620131547,0.0,0.588235316557044,49.1303421890087
0.027241699005501,0.065715168241921,0.0,0.220229601049567,0.0,0.071858518687494,0.6073223723106379,23.462610226440482
0.0,0.092626445601348,0.0,0.205667279207214,0.019500307976146,0.071297989489385,0.601462517670464,18.883013813115717
0.0,0.100030295332015,0.0,0.19430129441382105,0.0,0.099424073196887,0.59715067085319,32.02883520133081
0.0,0.099428465172295,0.0,0.195742229659852,0.0,0.099428465172295,0.598203767758352,30.12397620342534
0.0,0.100426003089862,0.0,0.200243504707168,0.0,0.093730980086226,0.598600120005723,28.625735023159894
0.0,0.100027203106564,0.0,0.194104698925214,0.025127600323326,0.07562442152101899,0.597565714865219,23.440963634153146
0.0,0.100963789075676,0.0,0.20333487700824496,0.012666358476073,0.076365289193988,0.599020917410115,23.277847755062343
0.0,0.099836723830335,0.0,0.195591702414432,0.011549860517841005,0.08786357138066002,0.598022627961586,25.303296204064498
0.0,0.100917996457952,0.0,0.203427198498602,0.005813953228468001,0.083108920307974,0.59905139387502,25.978028107599176
0.0,0.10198700693557497,0.0,0.212746807325902,0.0,0.07706377590382901,0.600483632882871,26.444611100538783
0.0,0.100763390347473,0.0,0.201221395126166,0.003053434879043,0.088549607915961,0.5984732410607471,28.845140587969407
0.0,0.10064040676284,0.0,0.202195806856569,0.003049710244099001,0.088441595588767,0.5989631182863779,30.49290275622664
0.0,0.10107198805141697,0.0,0.20336908509848006,0.0,0.088820821801016,0.598774858802947,27.69467614517807
0.0,0.10031270141511,0.0,0.19907699811896495,0.0030360991108809997,0.092418862442679,0.5984759208237239,27.763471311038913
0.0,0.100426107346822,0.0,0.19841750310007106,0.0030432142543009998,0.091905055459526,0.5979914430178721,27.912065516399778
0.0,0.100121409810339,0.0,0.198118910474121,0.003033980345387,0.093446604651512,0.5983009379386689,28.88601810484566
0.0,0.09972636966425,0.0,0.196716304449623,0.003040437932336,0.093645494395624,0.597750078960222,30.561176554743433
0.0,0.100030496561307,0.0,0.19884109110774,0.0,0.093931081854364,0.5980481985255279,31.040246916505605
0.0,0.099878934442605,0.0,0.196428610806887,0.0030266339616220003,0.095641644869775,0.598062917069772,26.59036725703301
0.0,0.10044799026917098,0.0,0.19940267926236704,0.0,0.093743326557968,0.598177558358309,27.5211829431208
0.0,0.100133692416766,0.0,0.197290090006376,0.003038035832551,0.093449990160529,0.597885494284547,31.7187903920252
0.0,0.100182115659623,0.0,0.198542827605858,0.0,0.095931998821407,0.598360664681609,31.520540950670203
0.0,0.10028599976307198,0.0,0.196981701742239,0.0,0.09602629888716,0.5975780246951451,28.83257819888897
0.0,0.099981812389885,0.0,0.19486741768168606,0.003033428151878,0.095735014467372,0.5972820408046371,26.920544477015213
0.0,0.100000003786758,0.0,0.195454528147098,0.0030303035243560003,0.095757583024986,0.597575763211761,32.09651123763827
0.0,0.100203694617857,0.0,0.197701605410066,0.0,0.09594746524608,0.597938800572423,30.91194114273929
0.067803771430022,0.061588943600438,0.002113041801805,0.20235477200599894,0.00087007587826,0.069046733181242,0.589290022103356,31.861758257494945
0.067864023056359,0.06164937179483501,0.002112982746181,0.20256667390769295,0.000870051570004,0.06916910234851599,0.58928901716542,31.861758257494945
0.0,0.077922080832642,0.0,0.110389602989345,0.22077920597869105,0.0,0.590909110199321,47.56934376103594
0.0,0.100275191556497,0.0,0.200550287745572,0.003057168707951,0.08865790415347999,0.5982879409117111,26.943994921151557
0.0,0.10071280724846303,0.0,0.204056630587764,0.0,0.08865910631993801,0.5993514583828771,27.87803445076563
0.0,0.100948305545736,0.0,0.204343815922585,0.0,0.088712147875752,0.59926584429879,27.878025554799734
0.0,0.100582598337812,0.0,0.202698590515637,0.0,0.088929785530899,0.5985893934961479,30.941444583195977
0.0,0.100073107397631,0.0,0.19904922221202695,0.0,0.09385665714689903,0.598305751601068,28.35043761505661
0.0,0.100618182244595,0.0,0.20120596135744,0.0,0.092700302653622,0.598775794334621,30.575991023176414
0.0,0.10051780837431,0.0,0.19768501518885695,0.0030459943737809994,0.091989040817026,0.59762415693259,26.68245007613361
0.0,0.100732608955293,0.0,0.200549404411062,0.0,0.092185598034446,0.5982906309448389,30.69977732975101
0.0,0.10082490018803697,0.0,0.19981670481618105,0.0,0.092270088666715,0.5979224044798079,30.506083875401085
0.0,0.106640099972613,0.030076219892699,0.25784519073086803,0.0,0.001236008995861,0.602630002020474,34.55983626751544
0.0,0.118657308655917,0.018226251300903,0.26185382215500697,0.0,0.0,0.6012626178881729,36.549497904301774
0.0,0.1,0.0,0.23125,0.0625,0.0,0.60625,41.68932560820525
0.0,0.084263712496457,0.036976338391962,0.25183518392819,0.00771620661084,0.005257946646225999,0.60651437329214,38.774346946168095
0.058823525484871,0.058823525484871,0.0,0.17647059552809696,0.0,0.117647098653455,0.588235254848707,31.091975535573358
0.0,0.09050178226129,0.042461460605349,0.25025738835524497,0.0,0.009298128771757,0.604588488450977,35.33576347045055
0.0,0.120428610360626,0.036985831962834,0.248461820354852,0.0,0.0,0.594123737321689,40.180741471660596
0.0625,0.0625,0.0,0.21875,0.0,0.0625,0.59375,32.44410759483111
0.0,0.100772120146826,0.029488465665528006,0.256396238685418,6.13632801782323e-05,0.006886325371870999,0.604626178674111,36.401058217324284
0.0,0.114391283319482,0.027366336577933,0.25519106385330104,0.0,0.001231484847984,0.5995621087081271,34.918238688691375
0.0,0.091370378656982,0.046731413036315984,0.253744618545947,0.0011857220549119998,0.000411515411416,0.60448482591952,40.64696421313525
0.0,0.126338193449902,0.000432209587995,0.26737149694740503,0.0,0.0027262448757230003,0.6028525812504859,31.208040588552414
0.0,0.127507712491845,0.0,0.26302682432578,0.0,0.0,0.599636459900045,33.01271292125391
0.0,0.11722109682826,0.0,0.148563002123232,0.15139169548614806,0.0,0.5828242055623609,51.01335997785665
0.0,0.099744285513706,0.036245684681714,0.253788428721687,6.178242045773079e-05,0.0061095949202100005,0.603610882071797,38.114125546173966
0.0,0.07061796003151499,0.0,0.0,0.336216879610096,0.021412360106621,0.5717528002517679,51.54854207196421
0.0,0.07042253286066201,0.056338031056901,0.260563402578865,0.0,0.0,0.612676033503572,39.85288170146576
0.0,0.122249212055146,0.05630083513647701,0.234674814962373,0.0,0.0,0.586775137846003,41.832524192021644
0.03125,0.09375,0.0,0.21875,0.0,0.0625,0.59375,31.790346135741988
0.0,0.11387010109344,0.038857142208644,0.250493518135269,0.0,0.0,0.5967792385626469,37.18852518261749
0.0,0.130066685096739,0.0,0.268299968532566,0.0,0.0,0.601633346370695,28.83176024584637
0.0,0.112978292980232,0.038643149200967,0.249114601488939,0.0,0.0,0.596312772500917,37.28565753209667
0.0,0.097320743409522,0.037846951266907014,0.2502927160483,0.000599214729694,0.0065431491305660006,0.6022109185656429,38.79026997681016
0.0,0.093790825232182,0.037083060122534,0.193857704741945,0.0,0.08142980439660903,0.59383860550673,45.78958318823253
0.0,0.066643920898112,0.0,0.0,0.317347912559718,0.04266575874327299,0.573342407798897,49.070699761563276
0.0,0.07526881884503099,0.0,0.0,0.35483870106358706,0.0,0.5698924800913822,56.77371937815432
0.0,0.08624809018379,0.0,0.0,0.261351291808568,0.086899840729718,0.5655007772779239,60.94682950648696
0.0,0.128341189562387,0.022920487810142,0.24994898112824895,0.0,0.002312452790689,0.5938583748041459,34.69305321014714
0.0,0.124121103286743,0.07619458198547399,0.220476398468018,0.0,0.0,0.579207916259766,42.58194629456108
0.07941361873486999,0.070287078443754,0.0,0.205283932703952,0.0,0.054188868145245005,0.5811897571873679,28.72077171006546
0.0,0.126714603027279,0.0,0.25310249630335,0.02024820113478,0.0,0.5999346995345911,38.02049125027022
0.0,0.102924997385502,0.0,0.0,0.205893997304802,0.1323510004492,0.558830004860497,51.38788888078096
0.0,0.12252029569314,0.0,0.20533499325105606,0.076345233680024,0.003740609639009,0.5920588677367711,64.28288176649957
0.0,0.117124002389662,0.00031149999644800003,0.148925301902417,0.147934195885799,0.002831817817636,0.582873182008039,75.74695101123609
0.0,0.13730338930850802,0.016443918850298,0.251497172726651,0.0,0.0015564199065650002,0.5919336619274009,35.86085189785682
0.0,0.041666671832403,0.0,0.0,0.375000017881394,0.0,0.583333310286203,48.041805814523784
0.0,0.098080562986017,0.0,0.0,0.29722840631034697,0.043923222519441,0.560767808184196,56.52731177042161
0.0,0.116470202288912,0.0,0.0,0.173812101613883,0.156305797993605,0.553411898103601,45.232266784047745
0.0,0.14814810329013198,0.0,0.197530906112107,0.049382721759655,0.024691360879828,0.5802469079582779,43.720504114824905
0.0,0.092132281817759,0.0,0.0,0.27919269428638105,0.065527939483986,0.5631470844118729,51.61712067954277
0.0,0.113259309121362,0.030200193931639,0.254079236873708,0.0,0.002262443259814,0.5993349747582379,34.860834076802945
0.0,0.09059233795059696,0.045296168975299,0.25783970247993,0.0,0.0,0.606271790594174,40.863426514457935
0.0,0.14179419416855202,0.013868968647627,0.25193607364355,0.0,0.001147310946508,0.5908957614217719,34.75721132935389
0.0,0.10409398000832,0.0,0.0,0.31546174708142305,0.022081876357674,0.558362396552582,66.81349558380755
0.02941175811431,0.088235288648045,0.0,0.176470596369575,0.0,0.11764709921444,0.5882352576536309,32.04099212128203
0.053803453796252,0.08433203958467303,0.0,0.20736088003876105,0.0,0.059101805602745014,0.5860035605895579,31.891941228692183
0.0,0.150854609117987,0.009445219792901,0.25061761946684497,0.0,0.000806709294258,0.5878926555100931,34.53378485529786
0.0,0.110344804632252,0.034482761580369,0.25517241376021804,0.0,0.0,0.600000020027161,38.29765168973504
0.0,0.11941970327071,0.0,0.0,0.23879460292032606,0.089553578931945,0.552232114877018,51.70568515697795
0.0,0.126532095656089,0.0,0.0,0.18889690219023805,0.135183800361788,0.5493872017918849,50.00518681956706
0.0,0.13642609758885,0.0,0.21812200806286305,0.0,0.049777951833939,0.587398917524802,41.17849075963807
0.0,0.165259010290931,0.000766321846155,0.249121225406225,0.0,0.000932913561559,0.5835673544748671,33.09108694502757
0.0,0.112205894061846,0.029953560210978,0.25580480047628795,0.0,0.001645047034645,0.6002878828138299,36.267795411481174
0.111199996734619,0.111333301328024,0.0,0.22206670337549805,0.0,0.0,0.555399998561859,35.34411200407787
0.052343895573163,0.10089379831293,0.010449490098737,0.21143338249730806,0.0,0.045977747851373006,0.578901685666489,33.771342421757716
0.0,0.145729715716387,0.0,0.204991109298939,0.0,0.064421306110202,0.582168435558621,40.01541964000606
0.0,0.136363595182247,0.0,0.0,0.272727285731922,0.045454547621987,0.545454571463844,72.49736719533328
0.0,0.113698605021052,0.029297411136215,0.254435614517802,0.0,0.00260117221452,0.599488033865577,31.920655348356146
0.0,0.113300078056958,0.030656852816815,0.252593344709766,0.0,0.003154844213391,0.598799758382793,33.75182241029479
0.0,0.15366870073002498,0.0,0.0,0.30779880817221505,0.0,0.53853249109776,80.38956541647279
0.0,0.13682869780703802,0.0,0.0,0.204219892461587,0.113682898390933,0.5452685113404411,56.6191403505262
0.0,0.145055613737907,0.0,0.0,0.290065527397995,0.022901112942330003,0.541977745921768,76.45721193802595
0.0,0.129692803666046,0.023890791167171,0.252559702420804,0.0,0.0,0.593856702745978,40.61663295225042
0.027586640530644,0.13982701160498498,0.003692948138751,0.188845416553276,0.0,0.06072848196090901,0.570260729551566,42.33214886585383
0.0,0.157943480888304,0.0,0.0,0.235757270093428,0.069476602272946,0.5368226467453211,67.26232221297204
0.014026140484568,0.155753904283636,0.011220910957143,0.185081297928071,0.0,0.057634679982493,0.567516729008269,44.876952265687855
0.0,0.16882508829057,0.0,0.0,0.251951898289874,0.046753009635138,0.532470003784418,68.72777888587305
0.0,0.14864870035970498,0.013513510194985,0.24999999940395395,0.0,0.0,0.5878377900413571,38.316608834074415
0.0,0.14864870035970498,0.013513510194985,0.24999999940395395,0.0,0.0,0.5878377900413571,40.84752090200526
0.0,0.17333330154419002,0.0,0.24666669845581,0.0,0.0,0.58,37.508875512046814
0.0,0.22200000762939495,0.0,0.222333297729492,0.0,0.0,0.555666694641113,44.53446304366592
0.0,0.219999995803833,0.0,0.223333297284445,0.0,0.0,0.556666706911722,37.749143757982246
0.0,0.22200000762939495,0.0,0.222333297729492,0.0,0.0,0.555666694641113,40.02874691698447
0.0,0.0,0.0,0.0,0.4,0.0,0.6,33.59280215574016
0.0,0.117061911140034,0.0,0.26492092499054304,0.0,0.011857710902399,0.606159452967025,35.08297696399736
0.0,0.079045705267259,0.0,0.17907441146176895,0.029146310462456,0.103133102227437,0.604196619020519,26.12605070828241
0.0,0.07777905784726,0.0,0.17441791415207505,0.028418171935037,0.110591213120037,0.603771958260999,28.932884328649763
0.0,0.092738079871911,0.0,0.25199591937164,0.031615251684114,0.004406974236955,0.61330393982582,37.42086174820065
0.106666700490316,0.160000003051758,0.0,0.200000003814697,0.0,0.0,0.5333332926432279,31.574655206481207
0.080000001525879,0.18666670201619506,0.0,0.200000003814697,0.0,0.0,0.5333332926432279,29.92297950638723
0.066666671117147,0.15553330718104,0.0,0.22223329967943806,0.0,0.0,0.555566722022376,37.98848408361139
0.066666671117147,0.15553330718104,0.0,0.22223329967943806,0.0,0.0,0.555566722022376,34.73078111182085
0.066666672388713,0.155333305562336,0.0,0.22233330621083494,0.0,0.0,0.555666715838116,33.64576932822581
0.08886666552162201,0.133333305358886,0.0,0.22223330179882,0.0,0.0,0.5555667273206729,34.23173599523088
0.08886666552162201,0.133333305358886,0.0,0.22223330179882,0.0,0.0,0.5555667273206729,31.83164159393905
0.111122210821786,0.111122210821786,0.0,0.222211119332632,0.0,0.0,0.555544459023795,35.461782228767966
0.111122210821786,0.111122210821786,0.0,0.222211119332632,0.0,0.0,0.555544459023795,34.66097403817839
0.110999993228913,0.110999993228913,0.0,0.222333371893561,0.0,0.0,0.5556666416486129,34.904015566694056
0.08866667132059801,0.13333330663045098,0.0,0.22233330621083494,0.0,0.0,0.555666715838116,34.49340558891764
0.044462222736867014,0.17778221003258898,0.0,0.222211116153876,0.0,0.0,0.5555444510766671,34.660243190372746
0.044462222736867014,0.17778221003258898,0.0,0.222211116153876,0.0,0.0,0.5555444510766671,28.688300276002845
0.044666664346059,0.17733330618540302,0.0,0.22233330833117,0.0,0.0,0.555666721137367,34.364044138915645
0.133333305358886,0.08886666552162201,0.0,0.22223330179882,0.0,0.0,0.5555667273206729,31.391912187794876
0.133333305358886,0.08886666552162201,0.0,0.22223330179882,0.0,0.0,0.5555667273206729,35.560869668683985
0.15553330718104,0.066666671117147,0.0,0.22223329967943806,0.0,0.0,0.555566722022376,34.562911656508426
0.15553330718104,0.066666671117147,0.0,0.22223329967943806,0.0,0.0,0.555566722022376,34.47269155457057
0.06666666730245,0.06666666730245,0.0,0.266666688283284,0.0,0.0,0.599999977111817,25.681610395163172
0.022200000127316,0.19999999856948894,0.0,0.22223329385113694,0.0,0.0,0.5555667074520589,31.633220922175454
0.022200000127316,0.19999999856948894,0.0,0.22223329385113694,0.0,0.0,0.5555667074520589,33.74466209099323
0.17778221003258898,0.044462222736867014,0.0,0.222211116153876,0.0,0.0,0.5555444510766671,36.63818370178966
0.17778221003258898,0.044462222736867014,0.0,0.222211116153876,0.0,0.0,0.5555444510766671,38.501444241750406
0.19999999856948894,0.022200000127316,0.0,0.22223329385113694,0.0,0.0,0.5555667074520589,34.69048022755933
0.19999999856948894,0.022200000127316,0.0,0.22223329385113694,0.0,0.0,0.5555667074520589,33.63715226093909
0.0,0.222199993133545,0.0,0.222233295440674,0.0,0.0,0.5555667114257811,32.282469441700705
0.0,0.22200000762939495,0.0,0.222333297729492,0.0,0.0,0.555666694641113,29.85159458694094
0.0,0.222199993133545,0.0,0.222233295440674,0.0,0.0,0.5555667114257811,30.10366207711568
0.222199993133545,0.0,0.0,0.222233295440674,0.0,0.0,0.5555667114257811,31.97145005336901
0.22200000762939495,0.0,0.0,0.222333297729492,0.0,0.0,0.555666694641113,37.28809465130409
0.222199993133545,0.0,0.0,0.222233295440674,0.0,0.0,0.5555667114257811,41.15471498194358
0.0,0.014418540121233,0.0,0.204892007630162,0.136232300941498,0.005607209848464001,0.632785001313084,21.846330701784282
0.0,0.153828403032574,0.0,0.0,0.307703002049475,0.0,0.5384685949179521,53.59917308879611
0.0,0.146946800737888,0.0,0.0,0.311831890947038,0.0,0.541221308315074,49.006054480985505
0.222199993133545,0.0,0.0,0.222233295440674,0.0,0.0,0.5555667114257811,46.167469500485055
0.0,0.160533297739664,0.0,0.25306669717915903,0.0,0.0,0.586400005081177,35.528475852159026
0.22146668843299105,0.0,0.0,0.22146668843299105,0.0,0.0,0.555933290164323,47.26753338061629
0.220711296047532,0.0,0.0,0.220711296047532,0.0,0.0,0.556310968078296,46.29655739257715
0.0,0.15093331381893,0.0,0.254433324481308,0.0,0.0,0.5912000284333249,34.465743976023184
0.220467195224808,0.0,0.0,0.220467195224808,0.0,0.0,0.556809171663829,40.84824365305972
0.220467195224808,0.0,0.0,0.220467195224808,0.0,0.0,0.556809171663829,40.25553884560925
0.219933304540932,0.0,0.0,0.219966702216179,0.0,0.0,0.5566999931372111,46.123517765598095
0.0,0.104945806191543,0.0,0.060242154224849014,0.264741906419722,0.0,0.570070133163886,53.536715167688726
0.218728309821668,0.0,0.0,0.218728309821668,0.0,0.0,0.5580512250239079,41.94309936812724
0.0,0.14186670261065198,0.0,0.254200000005364,0.0,0.0,0.5957332974799481,37.24480741490989
0.21839999397564,0.0,0.0,0.21839999397564,0.0,0.0,0.557466678420861,45.69105559836773
0.0,0.10848608682791698,0.0,0.107903391887277,0.205424285267912,0.0,0.578186236016895,50.6617391449409
0.0,0.12952430944901402,0.0,0.24314892110743305,0.030506723306788,0.0,0.596820046136765,39.570866167790015
0.0,0.124431586033946,0.033484905622577,0.24879427864332296,0.0,0.0,0.5932892297001551,33.80221109430232
0.0,0.116968385920931,0.027083044897807003,0.25062175935442,0.0,0.0,0.596068829986617,34.692771641733344
0.0,0.02165021073669,0.0,0.256542717241696,0.068025965037725,0.009287449683354,0.641418343248345,25.36666405567688
0.0,0.024741448927032,0.001020584982817,0.256816287355573,0.06599781875603,0.0074842886818969985,0.639572704668302,25.937017147309607
0.0,0.114374986910822,0.0,0.15303978122255898,0.14772728183052694,0.0,0.584857950036093,52.266559410749466
0.0,0.114037508002579,0.03419746036235,0.253516301034041,0.0,0.0,0.59824873060103,38.50390538230264
0.0,0.024883360173061,0.003110420021633,0.25194400089061497,0.062208398048466,0.01244168008653,0.637636090725614,27.36797852394885
0.0,0.040728765889306,0.004694689622066,0.244217127325398,0.056336277848975,0.018778763256635,0.630238780366023,30.151697108989893
0.0,0.046786904906375,0.00943837021561,0.233903387068236,0.046724606137244,0.033081015957181,0.6252063571849129,31.110698890970692
0.0,0.10587308953867404,0.02907090659742,0.22189487512988895,0.0,0.046945587055455,0.596215541678562,19.785841841999183
0.0,0.006721698071354,0.00109080183948,0.226975268075767,0.116509484099415,0.0015330186806110002,0.639887889443422,33.90791346021666
0.0,0.107498796063687,0.039735099416695,0.222824301706746,0.0,0.036323498900148,0.5936183039127241,27.396018759899725
0.0,0.10379750103286503,0.043570947023807004,0.21552299191203605,0.0,0.044237169586604,0.592871390444688,44.54619367894179
0.0,0.091210001159477,0.039285828317913,0.231335101483629,0.0,0.036243268752227005,0.601925800286755,23.816320097829138
0.0,0.08892075581035999,0.02568532002299,0.231819802435969,0.0,0.047915511359766,0.6056586103709151,35.68065316867506
0.0,0.0920334815979,0.051235132217407005,0.224356994628906,0.0,0.03456337928772,0.597811012268066,30.928826666867828
0.0,0.091123473181634,0.038060924602812005,0.216213578404965,0.0,0.055420891859553,0.5991811319510351,23.40468254496931
0.0,0.09001171798795501,0.050861643856937,0.21532541010478304,0.0,0.046913174393705,0.59688805365662,30.654155501536565
0.0,0.054702085592896,0.083883720675735,0.244077509218038,0.0,0.0,0.610157933961721,41.39572583894846
0.0,0.05470208552768599,0.08388372057573701,0.244077508927075,0.0,0.0,0.610157933234355,40.39459751022203
0.0,0.091157172819411,0.028685589930938,0.223474816264145,0.0,0.054187509696484,0.602494911289021,32.4832271724858
0.0,0.071101614040029,0.051655582800603,0.222192515264858,0.0,0.049383544156648,0.6056667437378629,27.692653358367227
0.0,0.070061794587856,0.039459329059968,0.23206318647068305,0.0,0.047919619068356,0.6104960708131371,32.183414403633485
0.0,0.072259080093167,0.039578272044514,0.225711104174932,0.0,0.054128619788989016,0.6083229238983989,34.86348252611087
0.0,0.0,0.06771366649273901,0.183565795854087,0.049193956157347,0.068577275752655,0.621225661499086,47.578266094236966
0.0,0.0,0.06803747936141599,0.183959002000074,0.048481420083578,0.076337797841898,0.6231843007130339,47.74355895689939
