Li,Na,Ca,Si,B,Al,O,Tliquidus
0.0,0.0,0.02734774576264739,0.2088127715682223,0.060056618417897174,0.06355038934480266,0.6358953862214934,1373.15
0.0,0.08102955245399564,0.00011916109449758465,0.19247498105387106,0.03110104817844037,0.08251906765327115,0.6045936538570947,1288.15
0.0,0.056713231949003524,0.002782381785807338,0.19574357887309324,0.059022024780270486,0.06340279406082952,0.6143736400259335,1228.15
0.0,0.0,0.14070368646975046,0.0,0.0,0.2874370737123815,0.5718592398178679,1861.15
0.03713332829491305,0.2099332965146706,0.0,0.20979999192094811,0.0,0.0,0.5431333832694681,1071.15
0.14287538460070534,0.0,0.0,0.2258578751092988,0.0,0.043245314340047296,0.5880214259499486,1423.15
0.0,0.12461669803031253,0.0,0.2042806033679904,0.0,0.08009322090060021,0.5910094777010967,1258.15
0.13636360168457032,0.0,0.0,0.0,0.3181818008422852,0.0,0.5454545974731445,1182.15
0.0,0.0,0.031498570292002814,0.2481705081550097,0.0,0.07699649774076224,0.6433344238122252,1703.15
0.0,0.0,0.2078976058959961,0.0,0.23368190765380856,0.0,0.5584204864501953,1556.15
0.0,0.16569580038620044,0.02197241062647722,0.2358371919731207,0.0,0.0,0.5764945970142017,1083.15
0.0,0.13133330470403007,0.0,0.26766670482317645,0.0,0.0,0.6009999904727935,1373.15
0.0,0.0,0.0933852228093243,0.2194828109487524,0.0,0.061223790382524026,0.6250473239009832,1480.15
0.0,0.12041999816894533,0.0,0.14548640251159667,0.0,0.1531643009185791,0.5809292984008789,1822.15
0.0,0.12019060201377813,0.028557679811150413,0.17159439181841046,0.08927380611215384,0.007946485920997455,0.5793888124093131,1051.15
0.0,0.1152258036656533,0.04119668085473406,0.24825600143920906,0.0,0.0,0.5953215140404036,1274.15
0.0,0.0861540263704756,0.0014571510957861965,0.2008136083144867,0.02173583135493999,0.07728969469768394,0.603776426814493,1238.15
0.0,0.0,0.1071422001287096,0.20907419138119207,0.0,0.06000524978598771,0.6190296916318297,1522.15
0.0,0.22200000762939454,0.0,0.22233329772949215,0.0,0.0,0.5556666946411133,1158.15
0.0,0.0,0.1394312847571346,0.16733868275919472,0.0,0.08764856623469801,0.6055814662489726,1598.15
0.3477088928222656,0.0,0.0,0.0,0.1913747024536133,0.0,0.4609164047241211,921.15
0.0,0.11387729563324,0.025921618753040176,0.2591135960165481,0.0,0.0,0.6010874895971716,1339.15
0.0,0.1526580018490219,0.0,0.0,0.30840520270528404,0.0,0.5389367954456941,988.15
0.4375,0.0,0.0,0.0625,0.0625,0.0,0.4375,1257.15
0.0,0.0,0.060384874470438325,0.2388852122356825,0.0,0.06502986481431819,0.6357000484795611,1669.15
0.4342089277505151,0.0,0.0,0.03946254193732333,0.0921196025616466,0.0,0.4342089277505151,1108.15
0.0,0.0,0.017873549477344947,0.20342649478026611,0.06906363016581264,0.0668109179140427,0.6356819158515471,1333.15
0.0,0.15763049121003744,0.010883849197535149,0.2472621767397272,0.0,0.0,0.5842234828527002,1033.15
0.029171523365561957,0.03850641551554659,0.0,0.19165692152939828,0.05309217719832757,0.07176196149829682,0.608226403554204,1163.15
0.19059997648239366,0.0,0.0,0.2380333864180196,0.0,0.0,0.5713666370995867,1301.15
0.0,0.0,0.030394198951680468,0.2165049938460254,0.04543779858554188,0.06692864907458039,0.6362397015143225,1479.15
0.16393331027412214,0.14033331168174554,0.0,0.1812000239448568,0.0,0.0,0.5145333540992755,1203.15
0.0,0.01106197942138938,0.08774475009726965,0.20690009863465555,0.014749309868828787,0.05121288725077113,0.6192628798417108,1468.15
0.19066669464111327,0.0,0.0,0.2379999923706055,0.0,0.0,0.5713333129882813,1393.15
0.0,0.0,0.19105761120961032,0.05269388349610949,0.0,0.18053909818284314,0.5714817210621372,1793.15
0.0,0.2437811042064457,0.0,0.0,0.2537313031438579,0.0,0.5024875926496964,1257.15
0.03459743091228002,0.007442470935900122,0.07167569301978191,0.207081703459967,0.0,0.06590946327641665,0.6100011183060926,1449.849951171875
0.0,0.0,0.07692307985745983,0.15384612156794206,0.0,0.15384612156794206,0.6153846770066561,1823.15
0.0,0.0,0.03613420601454579,0.2423286767535104,0.0,0.08029824406498373,0.6412388731669599,1618.15
0.0,0.3160000038146973,0.0,0.17533330917358406,0.0,0.0,0.5086666870117188,1362.15
0.0,0.0,0.0,0.07603686265681772,0.0,0.3087557762559097,0.6152073610872726,2168.15
0.0,0.0,0.11798439979553225,0.12848770141601565,0.0,0.15142729759216308,0.6021006011962889,1673.15
0.0,0.13267621351968892,0.04865261541868356,0.2345601305542117,0.0,0.0,0.5841110405074158,1290.15
0.0,0.0,0.027190329593485347,0.210573994128349,0.059214500433481185,0.0628398789841783,0.6362538045171272,1376.15
0.0,0.09838227881963303,0.04894813368929949,0.23512467144648225,0.003054918541967436,0.010414498863096313,0.5957786155843624,1374.15
0.23481180638908014,0.0,0.0,0.0,0.25911289709306523,0.0,0.5060752965178547,1117.15
0.0,0.1066479030447529,0.0,0.201089098915974,0.0,0.08865909701922749,0.5963839043164955,1342.15
0.0,0.0,0.1424493189753707,0.0,0.28604052956091264,0.0,0.5715101514637166,1424.15
0.0,0.25,0.0,0.0,0.25,0.0,0.5,1241.15
0.0,0.15074467841209274,0.0,0.13248198900428895,0.0,0.15057478135206814,0.56619855123155,1843.15
0.0,0.0,0.1946400056268692,0.19999999856948855,0.0,0.0,0.5999999957084656,1805.15
0.0,0.11013218625526293,0.0,0.2205124803934715,0.0,0.06930569365486644,0.6000496396963991,1278.15
0.0,0.22219999313354488,0.0,0.22223329544067386,0.0,0.0,0.5555667114257813,1135.15
0.07619999958229065,0.17153330012830068,0.0,0.20946670731989575,0.0,0.0,0.5427999929695129,993.15
0.0,0.11090019525342028,0.01670959850892409,0.25999868766077155,0.0,0.0,0.6056466698890802,1292.15
0.3094747155591676,0.0,0.013342340787788674,0.1697011095107263,0.0,0.0,0.5074818341423174,1423.15
0.0,0.0,0.2603254919804029,0.040482656830432236,0.0,0.14316039151627974,0.5560314596728851,1816.15
0.0693089849143003,0.03465449245715015,0.0,0.19367156310939124,0.0,0.10455997906051764,0.5971488713818907,1553.15
0.09314036569181272,0.0,0.0,0.01070683025446289,0.3260593102801652,0.0,0.5635831953817576,1105.15
0.0,0.2666667035420743,0.0,0.20000000381469732,0.0,0.0,0.5333332926432284,1417.15
0.0,0.17096019744873048,0.0,0.0,0.2974238967895508,0.0,0.5316159057617188,1109.15
0.0,0.0,0.017642529469390853,0.20407319174164232,0.07388549497514173,0.06204486588977015,0.6360191843734158,1358.15
0.0,0.1764351846228044,0.003613006681000469,0.2427070738749067,0.0,0.0,0.5772447348212885,1074.15
0.0,0.06704724820636393,0.0,0.2256163989334888,0.0,0.08903194469943973,0.6183044081607075,1673.15
0.0,0.1627907021101132,0.0,0.0,0.3023255978074188,0.0,0.534883700082468,1044.15
0.0,0.0,0.19173338015238,0.0,0.2466132691752177,0.0,0.5616533506724023,1498.15
0.0,0.04085080905672029,0.0,0.021075200029602045,0.3501993012333249,0.0,0.5878746896803527,970.15
0.0,0.0,0.03386490638458898,0.21802842703490885,0.04248506736446337,0.06772981276917794,0.6364633033919814,1486.15
0.0,0.06583242833462362,0.002720348310309261,0.2098295305978,0.04267923457793185,0.0589408763810804,0.6139825891690901,1223.15
0.0,0.1336172834761349,0.0,0.13378548299927873,0.0,0.15928708464745667,0.5733101488771296,1763.15
0.0,0.0,0.0883273828669388,0.1581227864564943,0.0,0.13959078810562595,0.6139590425709411,1815.15
0.0,0.4044943961668549,0.0,0.0,0.15730339853951075,0.0,0.4382022052936344,933.15
0.0,0.0,0.051616726244320316,0.2329674710847142,0.0012525128239464145,0.07033850540881513,0.6345957400208209,1533.15
0.0,0.0,0.0,0.09808612636401888,0.0,0.28229669032484644,0.6196171833111346,2228.15
0.0,0.0,0.0921757640508346,0.2246654942430791,0.0,0.05594163545376878,0.6263181676823926,1472.15
0.0,0.08612005334743432,0.00012138130285608636,0.2014323067441888,0.02160588051380407,0.07713782877769809,0.6040541147487622,1228.15
0.0,0.0,0.05222289234799077,0.21726120616706485,0.0,0.09750818531536633,0.6330077161695781,1495.950048828125
0.0,0.0,0.21008028986090302,0.039227738987619776,0.0,0.18486249086287654,0.5658294802886007,1715.15
0.37999999275207536,0.0,0.0,0.14333329881032372,0.0,0.0,0.476666708437601,1414.15
0.0,0.0,0.0,0.3092417743667853,0.0,0.0237552892480965,0.6584119828947387,1798.15
0.0,0.0840407178021827,9.062622546917802e-05,0.20236836931440966,0.0240461583669789,0.07666977940810356,0.6055040415408249,1243.15
0.14353337616570033,0.05766665871779264,0.0,0.2327333611911089,0.0,0.0,0.5660666039253981,1188.15
0.190476204100109,0.0,0.0,0.0,0.2857142966134205,0.0,0.5238094992864705,1163.15
0.0,0.0,0.10585260391235353,0.0,0.3153178977966309,0.0,0.5788294982910156,1365.15
0.0,0.10964139781511212,0.041662330031457,0.24382878908402264,0.0,0.0,0.5979584799104908,1275.15
0.0,0.0,0.13333331425984518,0.13333331425984518,0.0,0.13333331425984518,0.6000000572204645,1663.15
0.105936612638755,0.0,0.0,0.10512041040500347,0.2102935208572549,0.0,0.5786494560989868,1165.15
0.0,0.13905739651625254,0.0,0.10761110203160187,0.0,0.1874323064095277,0.5658991950426178,1853.15
0.0,0.20042570114135747,0.0,0.0999888038635254,0.0,0.15975799560546874,0.5398274993896485,1998.15
0.0,0.09956586691198224,0.0,0.24235511837023266,0.0,0.04943436546508891,0.6086446492526962,1243.15
0.0,0.15206668502235254,0.0,0.25729997333812943,0.0,0.0,0.5906333416395181,1208.15
0.0,0.5568666607729589,0.0,0.054900002946853925,0.0,0.0,0.3882333362801873,1165.15
0.0,0.16135238554400436,0.0,0.1947580668272508,0.0,0.06947891327642562,0.5744106343523193,1218.15
0.2272348022460937,0.0,0.0,0.0,0.2636590957641602,0.0,0.5091061019897462,1107.15
0.0,0.08518506556970729,0.0,0.2545031795523882,0.0,0.04348519574004577,0.6168265591378586,1218.15
0.1961722759082531,0.0,0.0,0.0,0.2822966687873202,0.0,0.5215310553044266,1152.15
0.0,0.0,0.16308760253136215,0.019030460777143675,0.0,0.2466934098650323,0.5711885268264619,1808.15
0.0,0.0,0.05260001182556152,0.21033689498901367,0.0,0.10551569938659668,0.6315473937988281,1718.15
0.0,0.006228078964760751,0.08798015262470042,0.2190777886686549,0.0,0.06084352740516912,0.6239951851924089,1463.15
0.0,0.0,0.08329803586359619,0.18946477900142494,0.045476756310406284,0.06052708496537789,0.6212333438591946,1298.15
0.0,0.3466667175292969,0.0,0.16,0.0,0.0,0.4933332824707031,1337.15
0.15105160047629548,0.17164949744509694,0.0,0.17198280662503826,0.0,0.0,0.5053160954535694,1134.15
0.1666667016347256,0.0,0.0,0.2500000047683717,0.0,0.0,0.5833332935969028,1563.15
0.0,0.14989349961534745,0.0,0.2319733945852901,0.0,0.031695818145374824,0.5864372876539877,1088.15
0.0,0.0,0.07325156746378512,0.2187603825324793,0.0,0.07888629461939077,0.6291017553843448,1683.15
0.0,0.0026992681124990052,0.08578407122943073,0.1899034102585733,0.043649143419032366,0.05556542430784675,0.6193636510226449,1317.15
0.0,0.0,0.1616146933431353,0.1885379856131945,0.0,0.044462649238218833,0.6053846718054513,1686.15
0.0,0.046025099095939166,0.0,0.0,0.3723849052564873,0.0,0.5815899956475735,993.15
0.08601216562305923,0.0,0.0,0.0,0.3483927254216975,0.0,0.5655951089552433,1105.15
0.16463239669799806,0.0,0.0,0.0,0.3012206077575684,0.0,0.5341469955444336,1190.15
0.05813801543662968,0.06913709853602988,0.02078695933200991,0.2142529978083421,0.0,0.0449783880242009,0.5865522923831066,1234.15
0.0,0.07457199890339854,0.05619156716889357,0.25515529085064503,0.0,0.0,0.6111402761929929,1533.15
0.0,0.0,0.2055768228659158,0.10278841143295787,0.0,0.1121924136554389,0.5794423520456874,1833.15
0.0,0.0,0.032542580755494405,0.20903281274003171,0.060218971317844386,0.061435521250316386,0.6350365375133291,1433.15
0.048766208160078116,0.07317858288935263,0.0,0.1707403008531599,0.0,0.12194480058617402,0.5853701075112353,1498.15
0.1261260986328125,0.0,0.0,0.0,0.32432430267333984,0.0,0.5495495986938477,1172.15
0.0,0.0,0.08501362130687401,0.22397820266650875,0.0,0.06321526261571331,0.6277929134109039,1453.15
0.0,0.11111109839545344,0.0,0.0,0.3333332856496169,0.0,0.5555556159549295,979.15
0.0,0.0,0.08989335660222526,0.0,0.3280853109035222,0.0,0.5820213324942525,1275.15
0.2223999946622849,0.0,0.0,0.21219999022448072,0.0,0.0,0.5554666824485459,1341.15
0.0,0.09308081011058693,0.029766607699338525,0.2537036918633522,0.0,0.008111916243778048,0.6056095485552193,1265.15
0.0,0.0,0.02517364075194017,0.209760097861733,0.05993145108235609,0.06235782270502588,0.6355585224698578,1398.15
0.0,0.0,0.16195140838623046,0.15114990234375,0.0,0.08905899047851562,0.5978396987915039,1623.15
0.0,0.2947999954223633,0.0,0.18593330383300785,0.0,0.0,0.5192667007446289,1274.15
0.0,0.10588150104090806,0.03701015977099733,0.25399130058684355,0.0,0.0012440390233433205,0.6008363006028881,1277.15
0.0,0.0,0.02461100233402969,0.2082703129835792,0.06018041456489327,0.06387358531035814,0.6352545506556071,1438.15
0.0,0.04020708045761984,0.0,0.2737955067272615,0.0,0.04732111885718232,0.6386762939579363,1493.15
0.0,0.10043150433001033,0.038836302248084834,0.25379311833217305,0.0,0.0,0.6017887406020689,1301.15
0.0,0.0,0.15871518680156058,0.0,0.0,0.27302787344693313,0.5682569397515063,1855.15
0.0,0.10575090420931683,0.02197464945551712,0.26165170700746976,0.0,0.0,0.6064662940579252,1383.15
0.0,0.12234829669288068,0.0,0.14784459785757836,0.0,0.14917750074048042,0.5806296047090606,1781.15
0.09945671661001174,0.12292108801941648,0.0,0.22214447870232865,0.0,0.0,0.5554777166682431,1054.15
0.0,0.11001359939575196,0.1621150016784668,0.17024990081787109,0.0,0.0,0.5576214981079102,1620.15
0.0,0.0,0.0,0.1280776023864746,0.0,0.2463068962097168,0.6256155014038086,2183.15
0.0,0.09480057287633807,0.0,0.2027137855405161,0.0,0.09382701449446396,0.6014481844694132,1470.15
0.0,0.22740389584806986,0.0,0.030428727461261733,0.22704319716703805,0.0,0.5151241795236303,1172.15
0.0,0.08553374794860986,0.0,0.21084278906552745,0.02686284877819505,0.062334004942664986,0.6055740801297331,1222.15
0.0,0.0,0.03348700642277297,0.21645313298970226,0.04536552759420413,0.06703540087221402,0.6362285982932773,1479.15
0.0,0.2226413981239719,0.04788849967637539,0.19008699960957526,0.0,0.0,0.5393831025900775,1423.15
0.0,0.08198169385743627,0.06604473807874159,0.24484959592814845,0.0,0.0,0.6041556692872798,1479.15
0.0,0.0,0.0957775460900289,0.0,0.3233779783867653,0.0,0.5808444755232057,1275.15
0.0,0.0,0.18480530137644385,0.17245960564536295,0.0,0.045204182533343934,0.5975309104448492,1678.15
0.0833333261807763,0.16666669050852345,0.0,0.208333291610084,0.0,0.0,0.5416666917006162,982.15
0.0,0.0,0.32374355734654303,0.11750428874447655,0.0,0.0,0.5587521539089806,2362.15
0.0,0.0,0.09605288930400298,0.21658372172671508,0.00018590883225998942,0.0630712885775469,0.6241061915594751,1473.15
0.0,0.13671098880514207,0.07657253780903599,0.21392948833869047,0.0,0.0,0.5727869850471314,1323.15
0.0,0.21951220186745268,0.0,0.0,0.21951220186745268,0.04878049036351654,0.5121951059015781,1182.15
0.0,0.0,0.029396190324433025,0.2140534949924908,0.034351989850294966,0.07886181745813876,0.6355519035061906,1476.15
0.0,0.0,0.0,0.0,0.0,0.38982221671038175,0.6016963119174161,2319.15
0.0,0.043712155767031566,0.0024284528332589035,0.2409393939209978,0.05557775664536938,0.02465340953761709,0.6285696823768226,1228.15
0.0,0.331333364003497,0.0,0.16766668947855454,0.0,0.0,0.5009999465179484,1359.65
0.0,0.10983269645641512,0.030325929992031143,0.2512965001111773,0.0,0.0,0.6016416906049896,1206.15
0.0,0.05856911433754936,0.0,0.22160151478964632,0.0,0.09893674321379993,0.6208926276590045,1808.15
0.0,0.0,0.034319489072225685,0.22142110869745926,0.037135601119442814,0.0686389781444514,0.6370489133476626,1503.15
0.0,0.03767143937822743,0.0,0.25693540389345604,0.0,0.06907464931673063,0.6363185074115859,1778.15
0.0,0.0,0.045368622751001834,0.2148708141338312,0.0,0.10018900753644766,0.6301197577814853,1723.15
0.0,0.08225108225108224,0.0,0.0,0.35064930296563435,0.0,0.5670996147832834,1085.15
0.0,0.10390190243001916,0.0,0.14166919869812145,0.061128569346404926,0.10445810437117654,0.5857273931542709,1223.15
0.0,0.2579999923706055,0.0,0.20433330535888672,0.0,0.0,0.5376667022705078,1156.15
0.0,0.0,0.03039420384309693,0.22111013197756674,0.03929755612276379,0.06999877162015555,0.6377748001886444,1508.15
0.0,0.16692430715104029,0.0,0.24454000793688305,0.0,0.0,0.5805389098953343,1089.15
0.0,0.400666690820058,0.0,0.1330000006389618,0.0,0.0,0.4663333085409804,1423.15
0.0,0.25,0.0,0.0,0.25,0.0,0.5,1253.15
0.0,0.3226666653442384,0.0,0.171999987945558,0.0,0.0,0.5053333467102035,1355.15
0.2948671240679859,0.0,0.0,0.0,0.2230797217445108,0.0,0.4820531541875033,1043.15
0.0,0.0019620663661233783,0.07913668699910889,0.1899934365360681,0.04643557950627727,0.05624590984677776,0.6203401213865041,1333.15
0.0,0.0,0.18652528535553525,0.0,0.0,0.2507797717155717,0.562694942928893,1652.15
0.0,0.0,0.02782486901646685,0.20721809283380085,0.0604941174337097,0.06418796030308005,0.6348855940478998,1408.15
0.0,0.09498822894130053,0.15745209243434646,0.18087119538675706,0.0,0.0,0.5666884832375961,1559.15
0.0,0.0,0.07098065819272682,0.2274183071736417,0.0,0.0703135391697238,0.6312874954639078,1647.5500244140626
0.0,0.0,0.02520243889892755,0.20944410380273965,0.060473728342134825,0.062050771879689964,0.6354592912552159,1403.15
0.0,0.03505876047583218,0.09679123832325344,0.16258420866687676,0.0,0.10643070170197153,0.5991350908320661,1557.15
0.0,0.2459777116008321,0.0,0.1505260019402695,0.0,0.0717821802479206,0.5317141062109777,1193.15
0.0,0.0,0.026480032237190008,0.20541720385924134,0.05998909273804984,0.0656244308280612,0.6342180163691733,1393.15
0.0,0.0,0.0204918075823144,0.20081967997440955,0.07728336911395542,0.06381732236018242,0.6361241210448781,1497.15
0.0,0.12496751516631445,0.0,0.24941543034994285,0.0,0.02572096446669828,0.5998960900170445,1073.15
0.3860398028175392,0.0,0.0,0.0,0.1683760992359905,0.0,0.4455840979464703,943.15
0.0,0.0,0.11820321482122975,0.0,0.30543742814301617,0.0,0.576359357035754,1398.15
0.0,0.09985552555658488,0.0,0.27809699365748003,0.0,0.0,0.6140845728222737,1518.15
0.0,0.24412420003634824,0.0,0.20928760297785956,0.0,0.0,0.5436127030510693,1110.15
0.0,0.4880952118691941,0.0,0.0,0.10714289767401597,0.0,0.40476189045678973,736.15
0.0,0.3334000015258789,0.0,0.16663330078125,0.0,0.0,0.4999666976928711,1362.15
0.0,0.16470590434354873,0.10294119736727526,0.18235290353438469,0.0,0.0,0.5499999947547913,1553.15
0.0,0.18120000493621816,0.0,0.2427333022549953,0.0,0.0,0.5760666928087865,1091.15
0.0,0.0,0.02778856013374168,0.20168340496653747,0.06751635012239014,0.06512848793894555,0.6345999086878905,1396.15
0.0,0.2566667033513394,0.0,0.2050000039100648,0.0,0.0,0.5383332927385959,1148.15
0.0444666734278999,0.17780001280117078,0.0,0.2222000005502701,0.0,0.0,0.5555333132206592,1043.15
0.18413337727132975,0.0379999956274037,0.0,0.2222666703284578,0.0,0.0,0.5555999567728087,1261.15
0.0,0.16822430058060409,0.0,0.0,0.2523364127239326,0.04672896973440575,0.5327103169610576,1098.15
0.0,0.3105009973430444,0.037308530095891385,0.15321049398020756,0.0,0.0,0.4989799785808568,1256.15
0.0,0.05469874519785077,0.0,0.2069856896838476,0.0,0.11879789569677045,0.6195176694215312,1918.15
0.0,0.0,0.08081637777405988,0.20041409060476156,0.03220823780527378,0.06264173551413935,0.6239195583017655,1349.849951171875
0.0,0.08095307673302922,0.00014528547364463086,0.18593635735113445,0.05189598021596405,0.07194537662200419,0.6052883871027992,1023.15
0.07139286450249753,0.13545308987021712,0.0,0.2299103752204609,0.0,0.0,0.5632436704068245,949.15
0.0,0.15323982395660887,0.0,0.0,0.3064796479132178,0.0,0.5383099708903154,968.15
0.0,0.2607425175421255,0.0,0.1304321127349961,0.0,0.08703592176779956,0.5217894479550789,1448.15
0.0,0.0,0.0,0.3307231596544675,0.0,0.0,0.6653615716315957,1983.15
0.3157895088195801,0.0,0.0,0.0,0.210526294708252,0.0,0.473684196472168,1037.15
0.07488280416093808,0.0,0.0,0.23359238464391785,0.0,0.07475943685725035,0.6167653743378938,1686.15
0.0,0.033057851062333284,0.0,0.0,0.3801653098665989,0.0,0.5867768390710678,951.15
0.0,0.07089782752193566,0.0,0.2385448880143951,0.0,0.07120742356445071,0.6193498608992186,1383.15
0.0,0.12324740409851075,0.0,0.21223190307617187,0.0,0.07137330055236818,0.5931473922729492,1233.15
0.0,0.2625556745486698,0.0,0.14185428490796775,0.0,0.0722414629179792,0.5233485776253832,1213.15
0.0,0.0012397551846830418,0.09077761061019528,0.21702594094058028,0.0,0.05875060934664916,0.6240788030928073,1456.15
0.0,0.1261260986328125,0.0,0.0,0.32432430267333984,0.0,0.5495495986938477,1031.15
0.0,0.0,0.14027289407815685,0.056109148094520216,0.0,0.2204506917652622,0.5831672660620607,1843.15
0.0,0.0,0.2377166938781739,0.0,0.20982660293579106,0.0,0.5524567031860352,1565.15
0.4326666568819693,0.0,0.0,0.1169999858188644,0.0,0.0,0.4503333572991665,1495.15
0.0,0.0,0.14042909555230576,0.037433800518828386,0.0,0.2427362048972311,0.5794008990316348,1838.15
0.0533333347320558,0.2133333198547352,0.0,0.2000000171661392,0.0,0.0,0.5333333282470699,1347.15
0.0,0.0,0.03386490638458898,0.21802842703490885,0.04248506736446337,0.06772981276917794,0.6364633033919814,1486.15
0.0,0.0,0.02768606195078759,0.20776662777154853,0.060218706747703465,0.06391422366448096,0.6350225635011368,1413.15
0.11112221082178624,0.11112221082178624,0.0,0.2222111193326324,0.0,0.0,0.5555444590237951,1095.15
0.0,0.15261339882047065,0.004006335965287342,0.0,0.3052268930083713,0.0,0.5381533722058707,963.15
0.0,0.0,0.024646822394691386,0.2070272179508839,0.060328615687462686,0.06396652577929035,0.6346935244227505,1423.15
0.0,0.1257714968515088,0.029686368338823082,0.1838781832568168,0.0801341968465988,0.0,0.5805297547062526,1283.15
0.0,0.09372960206303578,0.038859306675853716,0.2538051759774825,0.0,0.008108571042844263,0.6054973442407836,1329.15
0.0,0.09170304727346147,0.0,0.0,0.34497819833880244,0.0,0.5633187543877359,1089.15
0.0,0.3367693132059435,0.007286036414095967,0.1600913135578637,0.0,0.0,0.4958533368220967,1342.15
0.04803436646041565,0.07849517816811112,0.014807338097390944,0.21885577388677974,0.0,0.04471491267290288,0.588974232232739,1218.15
0.0,0.28406509399414065,0.0,0.10566450119018556,0.10276350021362304,0.0,0.5075069046020508,1135.15
0.08335593829458017,0.0,0.0,0.19690808428313386,0.0,0.10583729302369922,0.6040743766515217,1683.15
0.0,0.0,0.0894203042203109,0.2223859140693906,0.0,0.061600654972110765,0.6265931267381877,1443.15
0.0,0.11230579829940834,0.0,0.16413480027984506,0.040298636549827814,0.09501022869582386,0.5879622769871755,1243.15
0.0,0.0,0.034398481197064484,0.2019251162356544,0.05552035134987667,0.07362481488683842,0.6331432280478708,1466.15
0.0,0.15428200834793626,0.023893231613406462,0.2402635168257761,0.0,0.0,0.5815612432128812,1118.15
0.0,0.07700795686676272,0.0,0.1874382865464237,0.0,0.12886929728302207,0.6066844593037914,1878.15
0.0,0.3002400827293357,0.0,0.10018009661769406,0.0,0.09963984967995408,0.4999399709730162,1878.15
0.2199999958038331,0.0,0.0,0.22333329728444487,0.0,0.0,0.556666706911722,1303.15
0.0,0.0298251191189255,0.0,0.279999991989136,0.0,0.04610493051228722,0.6440699583796512,1573.15
0.0,0.0,0.023491556490314768,0.21039218536605933,0.05985188314317215,0.06173364449074732,0.6356986312626347,1423.15
0.0,0.1538284030325737,0.0,0.0,0.3077030020494747,0.0,0.5384685949179516,1015.15
0.0,0.0,0.02977905647898981,0.2510406779051959,0.0,0.06916426343945349,0.6404098540790725,1633.15
0.0,0.11406689898819253,0.04078251929840116,0.24573021484308424,0.0,0.0,0.5965221156892654,1261.15
0.0,0.0027467923907773337,0.09174957167314142,0.1864469127829992,0.0387900745856257,0.053796935271233984,0.616621455755885,1343.15
0.0,0.4166667175292969,0.0,0.125,0.0,0.0,0.4583332824707032,1342.15
0.10526671459834236,0.1871333109982787,0.0,0.1871333109982787,0.0,0.0,0.5204666634051002,1063.15
0.0,0.17193770766736666,0.0565612454651829,0.2096570174909224,0.0,0.0,0.5618440293765281,1293.15
0.0,0.10994410609665928,0.13344411215249175,0.18939851659760634,0.0,0.0,0.5672132651532427,1395.15
0.0,0.18984260875916067,0.0,0.2284763946517343,0.0,0.011922800739907277,0.5697581958491978,1103.15
0.05192813625678367,0.15638439386442213,0.0,0.2291770825778445,0.0,0.0,0.5625103873009497,1009.15
0.0,0.3327360058001707,0.0,0.1336319980535889,0.0,0.03999999885559085,0.4936319972906495,1248.15
0.0,0.1009002938571476,0.04459833952611168,0.2497575868745641,0.0,0.0,0.6018351929778244,1319.15
0.0,0.0,0.03476761300646874,0.20349190917005328,0.05016945170924093,0.07679738482031236,0.6333817270444322,1493.15
0.0,0.1034360956326462,0.0,0.2519366013542032,0.0,0.03561440859760265,0.609012894415548,1153.15
0.0,0.10642440958660604,0.0,0.18420742059976225,0.0,0.1150964094739962,0.5942717603396356,1498.15
0.0,0.13374959945678713,0.0,0.06761077880859374,0.23861730575561524,0.0,0.5600223159790039,898.15
0.0,0.05601659240564419,0.0,0.21295198317032016,0.0,0.11084769145510756,0.6201837329689279,1880.15
0.31717599112567924,0.0,0.0,0.16464700306303495,0.0,0.01211801976876212,0.5060589860425239,1453.15
0.0,0.0,0.03349816115105675,0.23289200045999134,0.018822779830757343,0.06699633183885675,0.6380603086767747,1463.15
0.0,0.0,0.02893696870533297,0.2072055897929696,0.06095169699082127,0.06529676569287428,0.6351648758104521,1338.15
0.0,0.08396663825925135,0.0,0.2303367086474745,0.0,0.0732159437792958,0.6124807093139785,1368.15
0.047600618431996325,0.06811145246582524,0.014673628844667072,0.2113970780942355,0.0,0.05721104648598544,0.5910732567181171,1268.15
0.19255020187509106,0.0,0.0,0.2163101964385753,0.0,0.024897611200565363,0.5662419904857683,1263.15
0.0,0.0,0.088765465067862,0.219593874078328,0.0,0.06543127050461298,0.6261548074270616,1476.15
0.0,0.0,0.015916140672420736,0.20469509887304524,0.06838919417519845,0.06809390321723757,0.636468338834805,1348.15
0.0,0.10534910693381287,0.0,0.19273680632213064,0.0,0.0994829319623348,0.5952345172030337,1423.15
0.0,0.0,0.14832739971473122,0.1806228082716256,0.0,0.06459070267286972,0.6064590893407734,1638.15
0.0,0.0,0.056867927149106816,0.0,0.0,0.3545056830762462,0.5886263897746471,2153.15
0.0,0.0,0.03390482651210842,0.19979198882221766,0.0574698834735639,0.07460264606622549,0.6328209598677045,1481.15
0.0,0.3042572917126219,0.0,0.13626620032756426,0.0,0.053926209374881566,0.5055502985849324,1253.15
0.0,0.0,0.02734774576264739,0.2088127715682223,0.060056618417897174,0.06355038934480266,0.6358953862214934,1368.15
0.043463637130157454,0.05238866434439953,0.0,0.20221899505611632,0.0,0.0923678809453381,0.6002384522984172,1411.15
0.3266667175292969,0.0,0.0,0.17,0.0,0.0,0.5033332824707031,1481.15
